
1615.785156 -140.984955 693.698364 1800.627563 -180.561462 -264.566376 831 773 484 -0.929893 -0.950035 2757.613376 -1082.939351 -9017.045516 
1616.519531 -142.874252 673.801331 1806.294556 -182.791260 -283.616638 117 765 743 -0.994851 -0.952513 2683.020388 -1055.679244 -9019.211821 
1617.019775 -148.886414 654.732910 1811.807129 -184.964630 -302.718689 29 884 119 -0.953420 -0.955102 2603.436179 -1026.427872 -9021.397023 
1625.740356 -149.391800 636.741333 1817.171021 -187.083359 -321.869141 777 114 249 -0.899578 -0.957522 2527.374414 -998.311770 -9023.367605 
1626.465332 -150.779785 616.802734 1822.394043 -189.150040 -341.064148 124 600 728 -0.996930 -0.959750 2455.788398 -971.711660 -9025.120725 
1628.606567 -150.910538 596.918091 1827.460449 -191.158463 -360.307251 409 63 800 -0.994231 -0.962156 2376.658323 -942.153307 -9026.949097 
1632.743652 -152.767822 577.439026 1832.369995 -193.108215 -379.597015 736 832 682 -0.973955 -0.964488 2297.946894 -912.593559 -9028.657624 
1634.017212 -153.691376 557.500977 1837.125366 -194.999954 -398.931122 254 463 778 -0.996901 -0.966706 2221.035191 -883.560775 -9030.225207 
1638.888184 -155.224411 538.163879 1841.722290 -196.831772 -418.309296 961 759 705 -0.966855 -0.968908 2142.504640 -853.767772 -9031.726883 
1640.405029 -156.901535 518.292114 1846.164917 -198.604950 -437.728851 335 928 804 -0.993587 -0.970977 2066.521749 -824.801867 -9033.087918 
1645.874756 -159.233139 499.196411 1850.448486 -200.317352 -457.189545 799 852 414 -0.954785 -0.973034 1988.617005 -794.964511 -9034.393821 
1648.101318 -160.391663 479.354523 1854.578735 -201.970886 -476.688446 614 798 959 -0.992094 -0.974944 1913.921778 -766.227521 -9035.565075 
1649.304565 -161.307617 459.411774 1858.549194 -203.562759 -496.225647 296 562 797 -0.997137 -0.976859 1836.475094 -736.302578 -9036.698624 
1651.288818 -162.218842 439.531311 1862.358398 -205.092178 -515.799866 598 684 966 -0.994023 -0.978711 1758.799494 -706.161280 -9037.758302 
1651.742188 -163.042755 419.553436 1866.006470 -206.558884 -535.409546 127 574 841 -0.998894 -0.980485 1681.525449 -676.051946 -9038.736910 
1654.166382 -163.297165 399.702545 1869.492188 -207.962112 -555.053406 234 61 140 -0.992545 -0.982193 1604.025703 -645.736056 -9039.648357 
1657.794800 -164.322693 380.061188 1872.816040 -209.301849 -574.729736 666 467 409 -0.982067 -0.983816 1527.166040 -615.555868 -9040.485598 
1660.766724 -164.585663 360.284973 1875.979248 -210.578354 -594.436707 602 132 443 -0.988810 -0.985348 1451.252217 -585.641801 -9041.250904 
1662.889038 -166.033463 340.450653 1878.980469 -211.790802 -614.173035 501 846 512 -0.991716 -0.986817 1374.949765 -555.471240 -9041.961428 
1670.118164 -166.364166 321.805817 1881.818726 -212.938644 -633.937317 999 113 170 -0.932242 -0.988214 1298.548410 -525.163574 -9042.616538 
1672.582031 -168.179306 302.041351 1884.503418 -214.025421 -653.726501 544 990 392 -0.988224 -0.989459 1226.837184 -496.631746 -9043.183034 
1674.521118 -168.372894 282.136536 1887.025024 -215.047150 -673.540588 901 222 977 -0.995242 -0.990704 1150.929375 -466.344359 -9043.733202 
1676.307739 -168.555450 262.217346 1889.382080 -216.003036 -693.378174 385 97 310 -0.995960 -0.991881 1074.588780 -435.801144 -9044.239900 
1678.267944 -169.278976 242.326797 1891.574097 -216.892731 -713.237793 717 652 603 -0.994527 -0.992980 998.292753 -405.197220 -9044.699982 
1681.526489 -170.317230 222.621368 1893.600952 -217.716049 -733.117798 858 673 329 -0.985271 -0.993999 922.200706 -374.601470 -9045.115554 
1682.125732 -171.763702 202.682739 1895.463989 -218.473358 -753.016418 130 772 205 -0.996931 -0.994932 846.902680 -344.257366 -9045.485893 
1683.914185 -171.958496 182.763824 1897.161011 -219.163635 -772.932312 549 147 321 -0.995946 -0.995796 770.790829 -313.524060 -9045.822772 
1684.193604 -172.080658 162.766144 1898.691895 -219.786728 -792.863892 135 145 542 -0.999884 -0.996579 694.828579 -282.793356 -9046.121048 
1684.802368 -172.084305 142.775406 1900.055908 -220.342163 -812.809570 476 7 869 -0.999537 -0.997285 618.631205 -251.915886 -9046.384644 
1685.342896 -172.099640 122.782715 1901.252808 -220.829773 -832.767761 431 30 756 -0.999634 -0.997910 542.519881 -221.026264 -9046.613773 
1686.404663 -172.522705 102.815399 1902.282471 -221.249420 -852.736816 625 611 406 -0.998366 -0.998454 466.452380 -190.114157 -9046.810003 
1687.704346 -173.518600 82.882538 1903.144897 -221.601028 -872.715149 506 951 135 -0.996643 -0.998915 390.526516 -159.223936 -9046.974353 
1688.144897 -173.642303 62.887772 1903.840210 -221.884613 -892.701050 594 409 738 -0.999738 -0.999295 314.766985 -128.373015 -9047.107964 
